userID,itemID,rating,timestamp,service_name,service_sector,service_keyword
,5366,,,সাধারণ ভবিষ্য তহবিল হতে অগ্রিম মঞ্জুরি(বস্ত্র ও পাট মন্ত্রণালয়),19,"সাধারণ ভবিষ্য তহবিল হতে অগ্রিম মঞ্জুরি(বস্ত্র ও পাট মন্ত্রণালয়) , Advance sanction from General Provident Fund (Ministry of Textiles and Jute) , সাধারণ ভবিষ্য তহবিল হতে অগ্রিম মঞ্জুরি,সাধারণ ভবিষ্য তহবিল অগ্রিম মঞ্জুরি,সাধারণ, ভবিষ্য, তহবিল, অগ্রিম, মঞ্জুরি, Advance sanction from General Provident Fund , Advance, sanction, General, Provident ,Fund"
,5368,,,প্রশিক্ষনে অংশগ্রহণের আবেদন (বস্ত্র ও পাট মন্ত্রণালয়),19,"প্রশিক্ষনে অংশগ্রহণের আবেদন (বস্ত্র ও পাট মন্ত্রণালয়) , Application for participation in training (Ministry of Textiles and Jute), Application for participation in training (Ministry of Textiles and Jute), প্রশিক্ষনে অংশগ্রহণের জন্য আবেদন (বস্ত্র ও পাট মন্ত্রণালয়)"
,5369,,,মৎস্য ও মৎস্যজাত পণ্য  প্রক্রিয়াজাতকরণ ও সংরক্ষণ সুবিধাদি প্রদান,36,"মৎস্য ও মৎস্যজাত পণ্য  প্রক্রিয়াজাতকরণ ও সংরক্ষণ সুবিধাদি প্রদান, Provide processing and storage facilities for fish and fish products,  মৎস্য , মৎস্যজাত পণ্য  , প্রক্রিয়াজাতকরণ  , সংরক্ষণ  , Provide, processing  , storage facilities, fish, fish products  ,"
,5372,,,ভেটেরিনারি প্র্যাকটিশনারদের রেজিস্ট্রেশন প্রদানের জন্য আবেদন,45,"Issuance of registration and certification to veterinary practitioners, ভেটেরিনারি প্র্যাকটিশনারদের  রেজিস্ট্রেশন ও সনদ প্রদান"
,5375,,,মৎস্য আড়ৎদারী  ব্যবসার লাইসেন্স প্রদান,36,"মৎস্য আড়ৎদারী  ব্যবসার লাইসেন্স প্রদান, Licensing of fish warehousing business, মৎস্য, আড়ৎদারী  ব্যবসার, লাইসেন্স, Licensing, fish, warehousing, business, আড়ৎদারী, মৎস্য"
,5376,,,টি-হেড জেটি ও বেসিনে জাহাজ/ট্রলার বার্থিং সুবিধা প্রদান,36,"টি-হেড জেটি ও বেসিনে জাহাজ/ট্রলার বার্থিং সুবিধা প্রদান, Provide ship / trawler berthing facilities at T-head jetties and basins, টি-হেড জেটি, বেসিনে, জাহাজ, ট্রলার, বার্থিং, সুবিধা, প্রদান, Provide, ship, trawler, berthing facilities, T-head, jettie, basins"
,5378,,,প্রত্যয়ন পত্র প্রদাননের জন্য আবেদন,3,"প্রত্যয়নপত্র , Issuance , certificate,  Recommendation, letter,  Recommendation letter, সুপারিশ পত্র"
,5380,,,কাপ্তাই হ্রদ  মৎস্য শিকার লাইসেন্স প্রদান,36,"কাপ্তাই লেকে মৎস্য শিকার লাইসেন্স প্রদান, Issuance of fishing license in Kaptai Lake, কাপ্তাই লেক,  মৎস্য শিকার,  লাইসেন্স, মৎস্য শিকার লাইসেন্স, Issuance, fishing license, Kaptai Lake"
,5382,,,হলরুম বরাদ্দ ( কনফারেন্স রুম/ ট্রেনিং রুম/ বোর্ড রুম),36,"রুম বরাদ্দ , কনফারেন্স রুম , ট্রেনিং রুম , বোর্ড রুম,  রুম বরাদ্দ কনফারেন্স রুম/ ট্রেনিং রুম/ বোর্ড রুম, Room Allocation , Conference Room , Training Room , Board Room, Room Allocation Conference Room / Training Room / Board Room"
,5383,,,ভেটেরিনারি প্র্যাকটিশনারদের  সনদ প্রদান,3,"ভেটেরিনারি প্র্যাকটিশনারদের  সনদ প্রদান,  ভেটেরিনারি, প্র্যাকটিশনার, সনদ, Certificate of Registered Veterinary Practitioner, Certificate, Registered, Veterinary, Practitioner"
,5385,,,অতিরিক্ত শিক্ষাগত যোগ্যতা অন্তর্ভুক্তির আবেদন,36,"অতিরিক্ত শিক্ষা যোগ্যতা , অতিরিক্ত শিক্ষা , অতিরিক্ত , শিক্ষা , যোগ্যতা , Inclusion of additional educational qualifications."
,5388,,,রেজিস্টার্ড ভেটেরিনারি প্র্যাকটিশনারদের আইডি কার্ড প্রদান,36,"Issuance of ID Card to Registered Veterinary Practitioners, রেজিস্টার্ড ভেটেরিনারি প্র্যাকটিশনারদের আইডি কার্ড প্রদান, রেজিস্টার্ড ভেটেরিয়ানদের আইডি কার্ড প্রদান , রেজিস্টার্ড ভেটেরিয়ান , আইডি কার্ড , রেজিস্টার্ড , ভেটেরিয়ান , আইডি , কার্ড , Issue ID cards to registered veterinarians , Issue ID cards , registered veterinarians , Issue , ID card , registered , veterinarians"
,5390,,,ভেটেরিনারি শিক্ষার স্বীকৃতি প্রদান,36,"ভেটেরিনারি শিক্ষার স্বীকৃতি প্রদান , ভেটেরিনারি শিক্ষা , শিক্ষা স্বীকৃতি , ভেটেরিনারি , শিক্ষা , স্বীকৃতি , Recognition of veterinary education , veterinary education , Recognition , veterinary , education"
,5393,,,মৎস্য খাদ্য পরীক্ষা,36,"মৎস্য খাদ্য পরীক্ষা , Fish feed test , Fish , feed , test"
,5394,,,উন্নত জাতের মাছের পোনা উৎপাদন ও সুলভ মূল্যে বিতরণ,36,"উন্নত জাতের মাছের পোনা উৎপাদন ও বিতরণ, উন্নত জাত , মাছ , পোনা উৎপাদন , বিতরণ , Production and distribution of improved  fish finger lings , Production , distribution , improved ,  fish finger lings"
